Fecha,apor_antioquia,apor_centro,apor_oriente,apor_valle,rese_antioquia,rese_centro,rese_oriente,rese_valle,gx_acpm,gx_agua,gx_bagazo,gx_carbon,gx_gas,gx_gas_ni,gx_solar,gx_viento,Demanda Comercial,ONI,Precio Bolsa Nacional
6/10/2000,59.8037,13.6940,36.0408,8.2358,"5,605.4442","1,857.34","3,246.47",392.11,,84.634,0.287,5.837,17.708,,,,109.993,-0.7,37.2197
6/11/2000,46.9601,14.2814,39.4799,7.6465,"5,595.3776","1,854.87","3,266.70",393.5222,,74.07,0.305,5.183,15.978,,,,95.558,-0.7,34.2706
6/12/2000,54.8579,11.1628,30.4039,9.7533,"5,586.8592","1,851.35","3,272.09",392.6021,,90.096,0.225,5.002,20.366,,,,115.706,-0.7,38.3787
6/13/2000,52.4469,11.0427,37.7633,7.5486,"5,577.5731","1,850.11","3,288.49",389.4747,,91.157,0.255,6.055,20.977,,,,118.495,-0.7,43.9572
6/14/2000,64.7403,12.0126,42.0362,7.3046,"5,588.8876","1,847.81","3,303.41",386.1989,,93.451,0.292,4.104,18.328,,,,117.55,-0.7,41.3239
6/15/2000,62.3680,10.3739,43.0491,8.8199,"5,589.8927","1,842.81","3,323.18",382.3641,,93.045,0.3,4.875,18.452,,,,117.994,-0.7,47.5403
6/16/2000,111.2715,15.9958,85.5986,10.7498,"5,631.0830","1,847.93","3,378.82",381.8093,,94.629,0.293,4.166,18.262,,,,118.728,-0.7,43.2133
6/17/2000,146.0213,23.7285,66.4666,13.4633,"5,671.1356","1,849.52","3,430.98",387.4885,,88.304,0.268,4.1,17.959,,,,110.655,-0.7,43.2905
6/18/2000,96.6569,17.9477,83.0587,13.2839,"5,675.9971","1,850.16","3,499.37",396.2713,,75.01,0.275,4.242,15.54,,,,95.089,-0.7,37.9073
6/19/2000,65.9428,18.2085,94.8453,9.8340,"5,659.3210","1,855.46","3,567.59",397.0826,,89.279,0.292,4.583,19.654,,,,113.827,-0.7,41.928
6/20/2000,55.7132,12.5020,49.0649,9.0516,"5,643.5425","1,855.44","3,589.61",396.644,,93.401,0.266,4.42,19.613,,,,117.721,-0.7,41.2822
6/21/2000,76.9838,13.8392,45.5630,8.9791,"5,639.5371","1,857.48","3,606.87",397.2288,,92.961,0.26,5.124,18.892,,,,117.934,-0.7,46.426
6/22/2000,114.8420,14.3604,53.0068,10.7203,"5,673.3268","1,857.61","3,633.78",398.5238,,91.622,0.231,4.838,20.123,,,,118.147,-0.7,44.3405
6/23/2000,113.9511,17.3738,56.4383,13.4195,"5,690.5603","1,862.73","3,658.07",400.9665,,96.225,0.297,5.458,13.814,,,,117.124,-0.7,44.7572
6/24/2000,183.0852,31.6930,69.3022,12.3181,"5,752.7535","1,875.21","3,718.81",402.8186,,89.633,0.275,5.036,12.282,,,,108.561,-0.7,41.7967
6/25/2000,114.0280,38.7682,97.6932,11.3132,"5,742.6161","1,898.49","3,766.13",404.2242,,74.866,0.28,5.117,13.878,,,,94.145,-0.7,35.9423
6/26/2000,70.8638,28.3538,73.7697,9.4760,"5,720.6792","1,910.16","3,780.15",406.2051,,77.78,0.221,4.176,13.856,,,,96.038,-0.7,33.5107
6/27/2000,97.0761,24.1314,56.0266,7.7415,"5,720.7867","1,918.73","3,784.33",406.2774,,94.437,0.262,4.457,16.434,,,,115.607,-0.7,36.7197
6/28/2000,90.3483,22.8612,58.5085,7.6061,"5,703.4164","1,923.76","3,784.81",404.8948,,99.458,0.28,3.767,15.312,,,,118.837,-0.7,39.8969
6/29/2000,54.7806,18.7948,43.2012,7.8141,"5,676.0967","1,923.33","3,773.35",401.4082,,97.433,0.243,3.763,16.294,,,,117.754,-0.7,34.359
6/30/2000,87.3989,10.9724,36.7968,7.8940,"5,675.2493","1,920.99","3,766.97",400.8249,,102.86,0.25,4.03,13.007,,,,120.164,-0.7,42.5863
7/1/2000,100.1805,10.6556,29.3501,6.6209,"5,683.2687","1,915.15","3,759.38",401.8438,,94.266,0.281,3.802,11.725,,,,110.098,-0.6,38.8342
7/2/2000,108.8156,12.3281,26.1258,7.0206,"5,695.9100","1,909.61","3,755.15",403.4653,,81.89,0.307,3.579,10.4,,,,96.19,-0.6,36.7702
7/3/2000,107.0361,13.8744,36.8941,6.5578,"5,704.9688","1,906.00","3,772.54",405.3548,,81.847,0.26,3.337,10.773,,,,96.247,-0.6,38.4104
7/4/2000,71.3079,14.9811,81.5554,9.6303,"5,684.2543","1,906.10","3,817.86",406.5206,,96.581,0.076,4.674,13.165,,,,114.909,-0.6,40.0429
7/5/2000,68.5694,23.0662,64.3633,9.5400,"5,667.5170","1,915.76","3,846.12",407.3685,,100.244,0.269,3.774,10.871,,,,116.504,-0.6,41.3467
7/6/2000,76.8204,20.5937,46.4427,7.2310,"5,664.4677","1,917.13","3,838.12",407.1004,,100.218,0.293,4.05,11.054,,,,116.957,-0.6,39.7967
7/7/2000,92.8319,20.0244,47.2256,6.7459,"5,668.3056","1,923.19","3,826.49",407.2267,,97.856,0.317,4.024,12.295,,,,115.831,-0.6,38.6092
7/8/2000,67.8668,10.8455,35.5276,6.3229,"5,656.2711","1,914.35","3,815.17",403.028,,92.375,0.316,4.559,11.043,,,,109.621,-0.6,47.1898
7/9/2000,57.0106,11.2351,28.2186,5.5324,"5,641.2130","1,911.24","3,814.97",401.8082,,77.447,0.33,4.64,12.699,,,,96.462,-0.6,41.1814
7/10/2000,50.7964,9.1401,23.7609,7.4903,"5,618.5151","1,906.53","3,807.16",401.8082,,97.283,0.329,4.871,12.477,,,,116.263,-0.6,46.38
7/11/2000,47.4651,7.0422,22.6224,4.9474,"5,597.2378","1,901.47","3,793.45",399.2961,,97.979,0.314,4.803,13.95,,,,118.374,-0.6,47.6508
7/12/2000,60.2016,8.5511,21.7966,4.1810,"5,586.8162","1,897.80","3,783.84",396.4942,,97.315,0.332,4.687,15.041,,,,118.703,-0.6,46.3383
7/13/2000,72.5137,17.5226,101.8794,4.8367,"5,584.7749","1,904.44","3,854.04",393.4839,,97.571,0.271,5.043,15.417,,,,118.378,-0.6,53.13
7/14/2000,55.3645,33.3854,130.0902,5.2919,"5,571.0454","1,924.63","3,939.97",393.7181,,97.868,0.33,4.966,15.435,,,,118.627,-0.6,50.5675
7/15/2000,51.5447,31.9338,61.9054,6.1933,"5,563.6443","1,935.93","3,963.63",393.6519,,91.15,0.334,4.31,14.329,,,,110.146,-0.6,42.4863
7/16/2000,60.4536,24.9235,53.4975,5.2429,"5,574.0658","1,943.29","3,983.27",394.089,,77.998,0.34,4.393,13.593,,,,96.342,-0.6,44.9105
7/17/2000,93.4177,13.2683,62.1986,6.4770,"5,604.0203","1,943.92","3,989.66",393.6424,,95.31,0.34,4.835,14.952,,,,115.46,-0.6,50.2967
7/18/2000,66.9728,37.5510,45.1754,6.2382,"5,605.8446","1,964.82","4,003.73",392.5796,,97.318,0.302,5.032,15.478,,,,118.154,-0.6,49.6925
7/19/2000,56.6096,20.1523,39.7675,7.4728,"5,596.2011","1,948.74","4,000.58",392.3149,,96.086,0.303,5.739,16.175,,,,118.325,-0.6,45.1717
7/20/2000,52.4772,28.4231,34.6243,10.1375,"5,586.4627","1,959.70","4,003.09",397.0397,,83.274,0.325,5.079,13.97,,,,102.674,-0.6,42.1536
7/21/2000,64.0023,22.3488,49.2081,8.9495,"5,593.7531","1,964.13","4,001.62",398.4427,,92.836,0.338,5.713,15.947,,,,114.85,-0.6,43.3033
7/22/2000,53.1386,19.8812,31.1727,8.0259,"5,589.9583","1,966.73","3,999.99",398.7148,,87.366,0.312,5.333,14.558,,,,107.591,-0.6,41.1296
7/23/2000,53.0473,15.2926,27.1444,5.0629,"5,585.9566","1,963.34","3,997.89",397.5162,,78.421,0.211,4.421,13.713,,,,96.817,-0.6,36.6441
7/24/2000,72.8009,14.6896,42.0454,5.6726,"5,598.2643","1,966.08","4,012.07",395.22,,97.151,0.191,4.996,13.722,,,,117.292,-0.6,42.5761
7/25/2000,76.5472,15.6321,47.6212,4.9213,"5,607.5650","1,967.85","4,014.35",393.3984,,98.033,0.315,5.434,14.14,,,,119.176,-0.6,47.4906
7/26/2000,80.2146,18.0792,71.9530,5.0496,"5,616.2620","1,971.50","4,040.43",391.0936,,92.899,0.333,5.838,19.173,,,,119.584,-0.6,31.2521
7/27/2000,60.6014,26.7479,88.4737,6.0793,"5,599.3719","1,983.41","4,034.52",388.9149,,92.528,0.331,6.282,18.689,,,,119.164,-0.6,41.1487
7/28/2000,69.1508,19.0483,51.2066,5.9172,"5,596.2761","1,985.76","4,016.46",386.9291,,90.887,0.327,6.938,17.926,,,,117.335,-0.6,37.7656
7/29/2000,86.6427,16.8040,74.8994,7.2580,"5,611.9867","1,983.85","4,025.49",386.7092,,86.667,0.321,6.529,13.537,,,,108.396,-0.6,49.6822
7/30/2000,84.1814,16.7355,47.6677,6.1892,"5,628.9718","1,988.64","4,039.19",388.2347,,75.958,0.327,5.501,13.644,,,,95.532,-0.6,34.7238
7/31/2000,63.8858,14.3204,37.8294,6.1876,"5,620.6736","1,990.12","4,009.00",387.364,,93.807,0.323,4.862,14.848,,,,113.861,-0.6,40.1599
8/1/2000,59.7268,16.3430,30.7555,5.6175,"5,605.8980","1,990.25","4,010.95",386.868,,95.201,0.314,5.86,15.368,,,,116.748,-0.6,39.0354
8/2/2000,83.4040,10.6382,27.3425,5.5928,"5,620.0372","1,988.72","3,997.32",385.5688,,94.77,0.322,6.405,15.548,,,,117.058,-0.6,47.7741
8/3/2000,99.7388,12.7051,36.1759,5.4532,"5,643.9329","1,986.07","4,010.80",384.291,,94.123,0.33,6.325,16.014,,,,116.811,-0.6,45.0647
8/4/2000,93.9042,23.1920,93.3350,6.7859,"5,657.2981","1,993.45","4,016.87",384.7698,,95.132,0.279,5.988,15.423,,,,116.832,-0.6,44.6689
8/5/2000,80.9140,19.5077,59.1451,7.7792,"5,659.8831","1,995.59","4,008.71",386.2432,,88.955,0.346,5.519,14.159,,,,109.003,-0.6,41.6299
8/6/2000,77.0356,17.4538,40.2178,7.0053,"5,668.1351","1,994.99","4,016.86",388.275,,73.426,0.338,5.484,14.397,,,,93.676,-0.6,37.923
8/7/2000,65.7214,10.4471,42.9724,7.3218,"5,659.7181","1,992.74","4,019.52",389.0275,,73.995,0.344,6.009,14.756,,,,95.138,-0.6,38.6834
8/8/2000,66.3597,11.5722,37.1702,7.9262,"5,658.5060","1,993.48","4,017.44",384.1214,,86.275,0.336,5.948,21.564,,,,114.242,-0.6,31.298
8/9/2000,59.4522,13.4655,35.7529,5.1651,"5,649.7225","1,992.95","4,001.12",377.9543,,86.526,0.349,6.93,23.062,,,,117.165,-0.6,48.2771
8/10/2000,77.2833,16.2832,60.8864,6.1926,"5,654.7622","1,996.03","4,014.44",373.1275,,86.586,0.335,6.497,23.588,,,,117.556,-0.6,48.3397
8/11/2000,49.6249,21.3757,122.1683,5.0282,"5,637.7074","2,002.83","4,024.26",369.5707,,85.818,0.344,5.456,25.49,,,,117.707,-0.6,43.4106
8/12/2000,45.3404,22.9790,50.1045,5.4395,"5,610.0686","2,012.22","4,021.85",365.3262,,83.487,0.328,5.415,21.312,,,,110.917,-0.6,50.0272
8/13/2000,56.8458,17.9652,58.8250,3.6916,"5,594.8713","2,009.54","4,026.94",363.9743,,72.273,0.34,5.125,18.714,,,,96.9,-0.6,38.9897
8/14/2000,55.1286,16.7324,35.5322,5.5589,"5,582.2269","2,012.05","4,018.51",359.219,,86.231,0.286,6.248,21.541,,,,115.929,-0.6,48.9063
8/15/2000,107.5493,12.4705,31.4706,3.8127,"5,620.9734","2,011.66","4,019.70",354.818,,89.554,0.337,6.147,21.023,,,,118.596,-0.6,65.6105
8/16/2000,78.8911,17.4955,59.6496,4.9671,"5,626.9968","2,019.05","4,029.01",349.6254,,86.692,0.336,7.008,23.409,,,,118.967,-0.6,56.7771
8/17/2000,54.7321,30.6575,56.2347,6.4102,"5,602.8497","2,035.64","4,030.67",347.0842,,87.625,0.335,6.235,23.297,,,,119.094,-0.6,56.9855
8/18/2000,58.2234,25.8153,77.8116,5.0026,"5,587.9499","2,050.45","4,022.88",345.3068,,87.508,0.336,4.976,24.569,,,,118.773,-0.6,49.9022
8/19/2000,45.2335,17.8449,42.1335,4.1481,"5,562.2357","2,052.93","4,033.68",342.6297,,83.004,0.33,3.411,23.27,,,,111.571,-0.6,49.1522
8/20/2000,46.8832,17.4113,39.3069,4.4353,"5,545.8869","2,059.76","4,032.40",340.939,,69.59,0.33,2.97,24.562,,,,97.704,-0.6,42.1939
8/21/2000,44.6732,13.2565,29.1956,2.9606,"5,528.1112","2,062.76","4,033.12",339.6256,,75.192,0.332,3.268,20.791,,,,99.969,-0.6,50.5272
8/22/2000,42.5069,11.0175,33.9115,4.0486,"5,511.4784","2,065.34","4,034.08",329.584,,87.907,0.305,3.661,24.371,,,,117.702,-0.6,58.8584
8/23/2000,45.5308,14.7369,44.6685,3.7371,"5,506.6110","2,069.07","4,023.93",320.879,,89.356,0.308,3.707,25.02,,,,119.924,-0.6,59.6522
8/24/2000,46.8804,15.3837,30.6618,5.0034,"5,503.5109","2,073.86","4,010.19",313.2688,,90.119,0.319,3.401,24.842,,,,120.263,-0.6,55.9648
8/25/2000,86.1079,17.5408,56.4010,7.4667,"5,521.2684","2,078.76","4,018.54",311.1164,,89.741,0.294,3.372,24.86,,,,119.752,-0.6,53.1521
8/26/2000,66.1067,28.3879,47.5571,6.4669,"5,544.0356","2,084.02","4,015.81",310.7707,,83.039,0.265,3.312,23.205,,,,111.328,-0.6,57.1937
8/27/2000,41.1470,21.8695,32.8461,5.0056,"5,537.7867","2,086.51","4,018.99",311.0632,,74.615,0.239,2.506,19.705,,,,98.891,-0.6,40.2355
8/28/2000,62.1300,17.5461,68.2870,4.7046,"5,546.3468","2,085.59","4,025.31",306.1267,,85.433,0.067,3.355,26.163,,,,116.758,-0.6,51.8189
8/29/2000,94.3489,19.8415,75.4452,7.8015,"5,581.0671","2,087.98","4,043.96",303.6005,,87.777,0.315,3.798,24.506,,,,118.58,-0.6,56.4438
8/30/2000,62.6466,25.5969,44.5566,6.8342,"5,577.9617","2,097.62","4,047.14",300.6306,,88.078,0.311,3.765,25.288,,,,119.671,-0.6,55.9854
8/31/2000,96.0533,45.9477,158.0630,4.2784,"5,590.4763","2,116.74","4,085.19",296.4871,,88.603,0.302,3.794,24.606,,,,119.199,-0.6,56.694
9/1/2000,71.1599,30.8596,77.0747,5.1310,"5,585.0974","2,129.20","4,044.71",293.4741,,91.311,0.316,4.221,23.628,,,,119.607,-0.5,64.3572
9/2/2000,87.9121,23.3708,44.4384,4.0925,"5,600.7135","2,128.99","4,045.49",292.7097,,84.024,0.309,4.876,22.938,,,,112.368,-0.5,61.4072
9/3/2000,75.7733,19.3623,36.5320,4.8980,"5,609.4930","2,135.07","4,046.36",293.3304,,75.491,0.327,3.398,19.607,,,,99.193,-0.5,42.5737
9/4/2000,149.8183,16.2078,38.3783,8.9922,"5,667.1760","2,132.35","4,046.24",294.7874,,85.016,0.297,4.677,25.62,,,,115.86,-0.5,38.0324
9/5/2000,124.1558,23.2156,33.1872,6.1434,"5,699.1179","2,141.23","4,046.31",294.4483,,86.398,0.303,5.139,24.714,,,,116.75,-0.5,66.6156
9/6/2000,81.0396,20.8761,33.2843,7.6422,"5,691.7622","2,142.02","4,039.59",296.1684,,86.743,0.267,4.584,24.838,,,,116.667,-0.5,65.8657
9/7/2000,91.2903,19.0252,36.9758,5.5278,"5,707.7324","2,138.81","4,035.27",294.0898,,93.045,0.235,4.286,22.309,,,,120.141,-0.5,35.9454
9/8/2000,67.4875,20.4039,27.6001,6.0297,"5,694.8387","2,142.49","4,030.72",292.1049,,90.978,0.196,6.392,22.42,,,,120.378,-0.5,61.1158
9/9/2000,119.4451,22.8782,25.7127,7.3317,"5,722.1019","2,148.23","4,031.66",290.9546,,80.478,0.286,7.801,23.206,,,,112.183,-0.5,53.4905
9/10/2000,152.2446,28.8449,107.5139,7.3290,"5,760.6465","2,152.07","4,056.55",289.4581,,69.486,0.29,7.168,19.836,,,,98.08,-0.5,43.0786
9/11/2000,77.2123,24.9737,37.3678,6.4544,"5,742.7933","2,160.95","4,041.01",287.1072,,81.61,0.292,7.885,24.947,,,,116.338,-0.5,54.153
9/12/2000,83.8777,17.2407,27.8095,4.6872,"5,735.6084","2,155.30","4,031.74",285.4915,,86.823,0.289,6.843,23.629,,,,119.347,-0.5,45.778
9/13/2000,77.8553,18.5785,24.7695,7.1233,"5,719.2625","2,156.02","4,023.18",283.8381,,89.318,0.285,5.74,24.39,,,,121.297,-0.5,69.678
9/14/2000,73.6357,15.1499,21.6626,8.4456,"5,698.2276","2,151.41","4,014.73",277.9035,,88.946,0.286,5.636,23.711,,,,120.359,-0.5,57.3653
9/15/2000,77.4436,13.8898,21.1231,4.2764,"5,682.2900","2,151.63","4,008.38",273.2663,,88.604,0.28,5.846,23.684,,,,119.975,-0.5,68.9444
9/16/2000,87.3870,13.0049,19.3075,4.6855,"5,680.4927","2,150.45","3,999.84",269.0359,,84.072,0.28,5.821,21.212,,,,112.809,-0.5,60.7442
9/17/2000,98.8869,11.1890,30.7842,5.7814,"5,688.2446","2,144.36","4,002.29",270.1399,,70.47,0.259,5.064,22.511,,,,98.49,-0.5,51.1311
9/18/2000,63.9508,9.7151,21.8470,5.0402,"5,670.6498","2,141.35","3,994.46",267.0186,,85.097,0.261,5.783,25.447,,,,116.843,-0.5,63.5174
9/19/2000,85.6619,8.6630,33.9561,5.8501,"5,664.8474","2,136.68","3,990.95",265.5317,,84.791,0.24,5.949,28.61,,,,120.214,-0.5,72.5738
9/20/2000,77.5374,10.1118,23.7354,7.7836,"5,656.2586","2,132.71","3,985.19",267.3537,,86.306,0.208,6.912,25.325,,,,120.513,-0.5,72.0514
9/21/2000,79.2085,6.4206,21.9586,5.6523,"5,651.7112","2,128.92","3,976.99",267.0439,,84.962,0.275,5.959,27.391,,,,120.132,-0.5,73.6975
9/22/2000,72.2162,10.5686,22.0926,4.2096,"5,637.1424","2,124.54","3,971.11",266.1589,,88.977,0.268,3.937,25.133,,,,119.969,-0.5,74.2167
9/23/2000,83.9769,24.1126,36.8415,8.5358,"5,630.9440","2,133.70","3,974.71",269.5047,,84.821,0.277,3.955,21.991,,,,112.616,-0.5,65.8862
9/24/2000,74.3696,28.5412,55.9964,9.8609,"5,635.4611","2,138.86","3,988.09",274.8629,,72.745,0.263,3.689,18.577,,,,96.875,-0.5,46.8687
9/25/2000,69.1029,17.7334,29.6726,8.2260,"5,624.9952","2,142.99","3,986.76",273.9929,,87.364,0.242,4.399,22.277,,,,116.138,-0.5,73.2886
9/26/2000,53.5241,22.2589,26.2554,9.0240,"5,607.7555","2,147.31","3,989.55",272.2744,,86.74,0.266,5.448,24.508,,,,118.609,-0.5,73.528
9/27/2000,78.7387,27.1094,79.9574,7.4811,"5,613.6204","2,162.29","4,022.65",268.8505,,82.593,0.283,4.995,29.275,,,,118.811,-0.5,51.1364
9/28/2000,83.3728,21.0893,30.4335,8.9536,"5,624.4378","2,161.48","4,005.99",267.3645,,81.708,0.278,5.723,29.462,,,,118.857,-0.5,65.2196
9/29/2000,87.7527,23.4813,38.5745,7.9346,"5,628.4802","2,170.00","4,006.28",266.6167,,84.755,0.235,6.41,25.263,,,,118.347,-0.5,71.586
9/30/2000,113.5983,21.7627,67.1427,8.0115,"5,638.1492","2,176.40","4,016.26",264.482,,77.804,0.167,5.554,25.43,,,,110.607,-0.5,42.2113
10/1/2000,94.6330,18.7785,43.0862,7.0695,"5,633.7770","2,174.22","4,014.04",264.7752,,70.334,0.262,4.79,20.78,,,,97.735,-0.5,53.8363
10/2/2000,110.7824,19.7613,34.9450,8.3136,"5,646.2223","2,178.14","4,000.98",263.0875,,85.309,0.179,5.966,22.935,,,,116.029,-0.5,39.6533
10/3/2000,129.5050,22.9818,36.0130,8.6812,"5,669.2252","2,180.68","4,007.47",263.4467,,85.517,0.254,6.371,24.886,,,,118.642,-0.5,65.4403
10/4/2000,122.5654,20.8889,35.4589,7.2542,"5,670.8473","2,181.33","4,011.56",264.0881,,85.13,0.27,5.149,26.391,,,,118.702,-0.5,69.8527
10/5/2000,88.9276,19.6810,24.0759,6.0310,"5,660.3497","2,183.96","4,004.57",262.6073,,82.284,0.28,4.806,31.485,,,,120.536,-0.5,55.1563
10/6/2000,96.9495,15.6175,31.5799,6.9010,"5,649.7241","2,180.61","4,010.18",262.4917,,83.973,0.287,4.062,30.825,,,,120.849,-0.5,60.4354
10/7/2000,83.7133,19.2630,26.8009,6.2400,"5,650.0551","2,180.19","4,002.98",260.6204,,74.963,0.284,5.786,30.367,,,,113.119,-0.5,45.6808
10/8/2000,74.0533,16.5622,42.3815,6.1712,"5,631.5612","2,176.63","4,005.22",262.1768,,63.22,0.295,6.768,27.738,,,,99.509,-0.5,46.1697
10/9/2000,81.2565,14.2475,39.6185,6.6125,"5,620.1279","2,177.66","4,008.50",262.1479,,80.777,0.292,4.992,30.898,,,,117.896,-0.5,57.628
10/10/2000,70.0851,15.2977,29.2089,4.8354,"5,602.3504","2,178.54","4,003.44",257.9688,,82.371,0.29,5.469,30.914,,,,119.781,-0.5,49.3944
10/11/2000,58.0823,15.8483,35.0654,6.3541,"5,580.4242","2,177.99","4,007.11",256.1913,,90.773,0.289,5.029,25.049,,,,121.933,-0.5,51.7113
10/12/2000,50.0095,13.0278,27.6831,5.8182,"5,564.2602","2,174.16","4,008.62",251.6387,,90.749,0.158,5.268,24.139,,,,121.188,-0.5,54.9821
10/13/2000,58.3494,9.3661,23.7210,5.5043,"5,557.6219","2,174.57","4,002.24",246.7951,,89.001,0.292,6.571,23.434,,,,120.805,-0.5,49.8363
10/14/2000,56.1601,6.4769,20.9884,6.5569,"5,550.4981","2,174.39","3,996.08",248.3397,,82.752,0.275,4.642,24.284,,,,112.653,-0.5,45.528
10/15/2000,46.0541,8.2778,22.9678,6.3852,"5,538.7649","2,170.29","3,997.13",249.0618,,71.827,0.281,3.249,22.305,,,,98.583,-0.5,44.4613
10/16/2000,44.5635,10.2380,21.3130,4.4922,"5,535.7636","2,172.01","3,990.60",249.9962,,74.55,0.268,2.64,20.978,,,,99.916,-0.5,40.1596
10/17/2000,51.6801,11.8034,19.2665,5.4830,"5,528.9830","2,173.51","3,982.74",247.7056,,89.659,0.284,4.828,23.938,,,,119.484,-0.5,50.8822
10/18/2000,49.5074,10.6345,19.2699,4.5732,"5,521.4279","2,176.38","3,975.18",246.359,,91.397,0.261,5.603,24.063,,,,122.023,-0.5,50.2322
10/19/2000,41.9118,3.7745,18.6343,4.6602,"5,507.7865","2,169.30","3,967.54",245.5059,,91.776,0.275,4.051,25.275,,,,121.991,-0.5,44.4322
10/20/2000,47.5077,7.6017,17.6213,4.6700,"5,503.9515","2,167.12","3,958.43",244.6349,,94.432,0.268,4.773,21.453,,,,121.691,-0.5,44.6634
10/21/2000,66.9559,6.2833,22.2544,7.5472,"5,519.8408","2,161.09","3,957.37",247.4363,,89.21,0.275,3.889,20.817,,,,114.304,-0.5,42.4259
10/22/2000,78.0925,6.9736,22.1446,5.5848,"5,532.5926","2,160.22","3,956.42",249.8132,,74.653,0.265,5.904,18.593,,,,99.531,-0.5,35.3022
10/23/2000,66.3929,10.1037,21.9343,8.7249,"5,532.7586","2,157.67","3,952.94",253.3832,,92.45,0.206,3.693,21.609,,,,119.509,-0.5,52.7947
10/24/2000,82.4737,15.8035,19.3944,10.3829,"5,540.3078","2,160.48","3,946.45",254.5204,,91.157,0.3,4.099,20.542,,,,120.598,-0.5,51.503
10/25/2000,65.6816,16.8946,29.2652,20.6791,"5,544.1264","2,161.50","3,948.78",257.3519,,89.983,0.303,4.929,20.116,,,,120.255,-0.5,53.6113
10/26/2000,76.7137,17.4344,27.7591,16.1774,"5,555.6055","2,170.20","3,947.20",260.8963,,85.264,0.265,6.213,25.096,,,,120.616,-0.5,42.278
10/27/2000,101.5421,22.6701,37.3326,12.9215,"5,583.2018","2,176.15","3,953.21",262.8947,,83.776,0.252,6.43,28.51,,,,119.839,-0.5,37.0447
10/28/2000,62.5273,21.5628,29.0185,8.9897,"5,579.4209","2,185.14","3,955.56",263.3643,,81.653,0.305,6.234,24.422,,,,113.534,-0.5,40.3488
10/29/2000,59.9529,13.2636,26.2695,18.2686,"5,587.5537","2,183.81","3,952.82",264.537,,69.006,0.286,5.853,22.438,,,,98.758,-0.5,28.8414
10/30/2000,74.6896,19.0329,29.9675,14.7078,"5,599.8027","2,187.91","3,956.85",263.7144,,86.517,0.268,5.937,24.155,,,,118.574,-0.5,47.0676
10/31/2000,69.8975,23.0543,31.2004,15.9209,"5,607.9650","2,189.51","3,968.46",264.7836,,90.322,0.272,6.095,21.484,,,,119.444,-0.5,49.6909
11/1/2000,114.9508,51.7748,97.9804,12.1199,"5,631.7402","2,225.14","4,002.18",266.3029,,87.486,0.3,6.459,26.467,,,,121.232,-0.6,53.6387
11/2/2000,82.6997,39.6424,45.0677,14.5285,"5,639.5178","2,236.83","4,015.50",270.4015,,93.743,0.21,6.628,20.658,,,,121.919,-0.6,48.123
11/3/2000,63.0500,27.0476,33.2861,8.8414,"5,636.6922","2,242.65","4,018.52",271.8337,,89.469,0.314,6.431,24.004,,,,120.935,-0.6,55.2895
11/4/2000,52.1804,26.0828,26.2682,9.6580,"5,639.6224","2,253.71","4,015.10",275.138,,83.432,0.305,6.178,24.393,,,,114.487,-0.6,45.2868
11/5/2000,61.5217,20.8314,24.4333,8.1134,"5,637.3718","2,253.11","4,016.91",277.1438,,72.192,0.288,5.64,22.075,,,,100.478,-0.6,37.9657
11/6/2000,53.2159,17.1377,20.7684,9.2603,"5,638.4337","2,257.35","4,013.54",278.3479,,73.761,0.312,5.944,21.834,,,,102.468,-0.6,39.6618
11/7/2000,50.8000,20.8107,21.4218,10.3288,"5,631.9907","2,259.78","4,007.28",278.8142,,88.849,0.085,6.371,23.474,,,,119.697,-0.6,45.8746
11/8/2000,45.5711,24.9899,20.9897,10.3288,"5,612.9071","2,264.94","4,005.99",278.8142,,90.407,0.302,6.446,23.402,,,,121.552,-0.6,64.6434
11/9/2000,45.9668,23.9130,18.9619,10.3632,"5,605.2102","2,268.20","3,994.89",282.6225,,88.833,0.303,6.2,24.566,,,,121.846,-0.6,43.8325
11/10/2000,56.9704,17.0928,34.4753,8.5979,"5,601.1387","2,270.45","4,010.51",283.0281,,88.056,0.282,4.642,27.718,,,,121.345,-0.6,44.3521
11/11/2000,73.2973,14.5661,48.5808,13.0784,"5,608.0934","2,270.68","4,024.19",289.1732,,84.025,0.292,4.673,25.551,,,,114.944,-0.6,46.4767
11/12/2000,64.7357,14.5796,30.9352,9.4364,"5,616.9392","2,274.50","4,019.19",290.0094,,74.488,0.322,3.689,22.222,,,,101.194,-0.6,36.8089
11/13/2000,57.7502,11.6060,18.5816,10.2066,"5,618.5945","2,272.00","4,012.98",290.1989,,75.914,0.24,3.492,22.35,,,,102.563,-0.6,30.9927
11/14/2000,47.5513,12.4517,21.6959,12.2458,"5,602.0642","2,270.59","4,006.93",292.7647,,89.217,0.173,5.392,24.587,,,,119.971,-0.6,47.7288
11/15/2000,44.7992,11.2912,16.9805,11.7628,"5,588.8877","2,264.12","3,997.94",295.0411,,91.87,0.329,5.724,23.313,,,,122.489,-0.6,39.7956
11/16/2000,41.0910,14.7825,17.0266,11.9136,"5,573.5256","2,266.52","3,994.66",299.154,,91.586,0.311,6.293,23.691,,,,123.861,-0.6,60.1225
11/17/2000,50.2216,17.5330,68.5498,10.1205,"5,577.1319","2,273.14","4,022.30",302.2185,,89.557,0.312,6.339,26.094,,,,123.82,-0.6,42.5859
